"QQQ.Open","QQQ.High","QQQ.Low","QQQ.Close","QQQ.Volume","QQQ.Adjusted","Date"
319.730010986328,321.089996337891,316.380004882812,317.220001220703,53455400,308.625152587891,2021-03-23
318.630004882812,318.670013427734,311.720001220703,311.869995117188,64803700,303.420104980469,2021-03-24
309.970001220703,312.890014648438,307.390014648438,311.329986572266,78729000,302.894714355469,2021-03-25
311.109985351562,316.329986572266,309.670013427734,316,63519600,307.438201904297,2021-03-26
315.450012207031,316.989990234375,312.470001220703,315.910003662109,54608000,307.350677490234,2021-03-29
313.890014648438,314.910003662109,311.540008544922,314.320007324219,44635700,305.803771972656,2021-03-30
316.160003662109,320.739990234375,315.809997558594,319.130004882812,55032500,310.483367919922,2021-03-31
323.070007324219,324.709991455078,322.809997558594,324.570007324219,55685600,315.776031494141,2021-04-01
327.130004882812,331.839996337891,326.880004882812,331.049987792969,42172500,322.080444335938,2021-04-05
330.730010986328,332.829986572266,330.019989013672,330.820007324219,33537200,321.856658935547,2021-04-06
330.329986572266,332.480010986328,329.369995117188,331.619995117188,32046400,322.634948730469,2021-04-07
334.559997558594,335.269989013672,333.739990234375,335.079986572266,29940800,326.001220703125,2021-04-08
333.679992675781,337.320007324219,332.920013427734,337.109985351562,36664900,327.976165771484,2021-04-09
336.040008544922,337.100006103516,334.730010986328,336.670013427734,25833000,327.548126220703,2021-04-12
338.239990234375,341.079986572266,338.019989013672,340.600006103516,30374000,331.371704101562,2021-04-13
340.850006103516,340.980010986328,335.670013427734,336.510009765625,42564300,327.392425537109,2021-04-14
339.470001220703,342.010009765625,336.220001220703,341.609985351562,36342800,332.354248046875,2021-04-15
342.149993896484,342.230010986328,340.079986572266,342.010009765625,40860100,332.743408203125,2021-04-16
340.390014648438,341.579986572266,336.899993896484,338.880004882812,34533100,329.698272705078,2021-04-19
338.200012207031,339.519989013672,334.380004882812,336.410003662109,38081800,327.295166015625,2021-04-20
335.089996337891,339.480010986328,333.970001220703,339.290008544922,36598100,330.097106933594,2021-04-21
338.890014648438,339.899993896484,334.010009765625,335.200012207031,45936100,326.118041992188,2021-04-22
335.850006103516,340.769989013672,335.850006103516,339.420013427734,36381900,330.223693847656,2021-04-23
339.670013427734,341.920013427734,338.899993896484,341.630004882812,30812000,332.373779296875,2021-04-26
341.929992675781,342.149993896484,339.170013427734,340.149993896484,33187200,330.933807373047,2021-04-27
339.809997558594,340.850006103516,338.329986572266,339,33615700,329.814971923828,2021-04-28
342.369995117188,342.799987792969,336.899993896484,340.220001220703,37708900,331.001953125,2021-04-29
337.700012207031,340.260009765625,337.049987792969,337.989990234375,38263400,328.832336425781,2021-04-30
339.230010986328,340,335.730010986328,336.190002441406,29729700,327.081146240234,2021-05-03
333.559997558594,333.890014648438,326.209991455078,330.140014648438,65147000,321.195098876953,2021-05-04
332.25,333.140014648438,328.230010986328,329.029998779297,46219300,320.115173339844,2021-05-05
328.760009765625,331.670013427734,326.450012207031,331.510009765625,46814300,322.527984619141,2021-05-06
334.369995117188,336.649993896484,331.690002441406,334.200012207031,53324500,325.145080566406,2021-05-07
332.779998779297,332.959991455078,325.549987792969,325.760009765625,60700500,316.933715820312,2021-05-10
319.700012207031,326.130004882812,319.019989013672,325.309997558594,71963600,316.495910644531,2021-05-11
320.230010986328,322.619995117188,316,316.890014648438,91164900,308.304077148438,2021-05-12
319.920013427734,322.399993896484,316.899993896484,319.339996337891,69877800,310.687683105469,2021-05-13
322.600006103516,327.329986572266,322.079986572266,326.390014648438,44370000,317.546630859375,2021-05-14
324.630004882812,326.369995117188,321.450012207031,324.410003662109,39395000,315.620330810547,2021-05-17
325.390014648438,326.649993896484,321.940002441406,322.220001220703,36528500,313.489654541016,2021-05-18
316.660003662109,322.899993896484,316.299987792969,322.589996337891,66319100,313.849670410156,2021-05-19
324.119995117188,329.709991455078,323.890014648438,328.829986572266,46466100,319.920532226562,2021-05-20
330.429992675781,330.859985351562,326.640014648438,327.010009765625,50330400,318.149871826172,2021-05-21
329.369995117188,333.670013427734,326.899993896484,332.510009765625,32475800,323.500823974609,2021-05-24
334.070007324219,334.809997558594,331.760009765625,332.970001220703,31280300,323.948333740234,2021-05-25
333.660003662109,334.609985351562,332.950012207031,334.130004882812,25444900,325.077026367188,2021-05-26
333.670013427734,334.540008544922,332.670013427734,332.880004882812,27931700,323.860870361328,2021-05-27
334.119995117188,335.570007324219,333.600006103516,333.929992675781,29927400,324.882385253906,2021-05-28
335.299987792969,335.790008544922,331.429992675781,332.820007324219,31145400,323.802459716797,2021-06-01
333.25,334.339996337891,331.700012207031,333.470001220703,22047900,324.434875488281,2021-06-02
330.549987792969,331.859985351562,328.279998779297,330,37057800,321.058868408203,2021-06-03
331.850006103516,336.059997558594,331.779998779297,335.600006103516,38736500,326.507232666016,2021-06-04
335.049987792969,336.660003662109,334.339996337891,336.600006103516,32611900,327.480010986328,2021-06-07
338.399993896484,339.290008544922,335.029998779297,336.760009765625,27282800,327.635711669922,2021-06-08
338.170013427734,338.970001220703,336.649993896484,336.839996337891,21485300,327.713562011719,2021-06-09
337.190002441406,340.459991455078,336.730010986328,340.350006103516,33702100,331.128479003906,2021-06-10
340.359985351562,341.25,339.690002441406,341.239990234375,21222800,331.994384765625,2021-06-11
341.679992675781,344.519989013672,340.459991455078,344.510009765625,27827700,335.175720214844,2021-06-14
344.149993896484,344.470001220703,341.519989013672,342.260009765625,35963800,332.986663818359,2021-06-15
342.739990234375,343.839996337891,337.450012207031,341.010009765625,55399500,331.770599365234,2021-06-16
339.970001220703,346.380004882812,339.920013427734,345.339996337891,59722700,335.983245849609,2021-06-17
343.630004882812,344.809997558594,341.859985351562,342.630004882812,55414900,333.346649169922,2021-06-18
342.429992675781,344.690002441406,340.149993896484,344.359985351562,32992600,335.41845703125,2021-06-21
344.149993896484,348.029998779297,343.839996337891,347.570007324219,28941600,338.545013427734,2021-06-22
347.510009765625,348.920013427734,346.880004882812,347.739990234375,27188500,338.710693359375,2021-06-23
349.730010986328,351.459991455078,349.170013427734,349.890014648438,32581600,340.804840087891,2021-06-24
350.470001220703,350.720001220703,348.839996337891,349.459991455078,28682800,340.385986328125,2021-06-25
350.779998779297,353.850006103516,350.720001220703,353.709991455078,39130300,344.525695800781,2021-06-28
353.529998779297,355.019989013672,352.670013427734,354.989990234375,29426000,345.772399902344,2021-06-29
354.829986572266,355.230010986328,353.829986572266,354.429992675781,32724000,345.227020263672,2021-06-30
354.070007324219,355.089996337891,352.679992675781,354.570007324219,29290000,345.363311767578,2021-07-01
356.519989013672,358.970001220703,356.279998779297,358.640014648438,32727200,349.32763671875,2021-07-02
359.260009765625,360.480010986328,356.489990234375,360.190002441406,38842400,350.837341308594,2021-07-06
362.450012207031,362.760009765625,358.940002441406,360.950012207031,35265200,351.577667236328,2021-07-07
355.739990234375,359.649993896484,354.420013427734,358.769989013672,50890000,349.454254150391,2021-07-08
358.170013427734,361.5,357.570007324219,361.010009765625,35184500,351.636077880859,2021-07-09
362.450012207031,362.890014648438,360.829986572266,362.420013427734,25717700,353.009582519531,2021-07-12
362.029998779297,365.470001220703,361.540008544922,362.420013427734,39723000,353.009582519531,2021-07-13
364.829986572266,365.489990234375,362.220001220703,363.070007324219,35336400,353.642578125,2021-07-14
362.980010986328,363.190002441406,358.459991455078,360.519989013672,53391600,351.158782958984,2021-07-15
361.399993896484,362.410003662109,357.239990234375,357.600006103516,47262000,348.314666748047,2021-07-16
354.049987792969,355.179992675781,352.040008544922,354.670013427734,64404600,345.460662841797,2021-07-19
355.630004882812,360.279998779297,353.799987792969,358.790008544922,42183700,349.473724365234,2021-07-20
358.350006103516,361.559997558594,358.119995117188,361.559997558594,30259900,352.171844482422,2021-07-21
361.769989013672,363.959991455078,361.769989013672,363.950012207031,30252200,354.499877929688,2021-07-22
365.309997558594,368.489990234375,363.920013427734,368.200012207031,31960800,358.639404296875,2021-07-23
367.489990234375,368.890014648438,366.600006103516,368.489990234375,28438100,358.921905517578,2021-07-26
368.220001220703,368.220001220703,360.160003662109,364.429992675781,57933100,354.96728515625,2021-07-27
365.600006103516,367.450012207031,363.239990234375,365.829986572266,42066200,356.330932617188,2021-07-28
365.25,367.679992675781,365.25,366.480010986328,25672500,356.964050292969,2021-07-29
362.440002441406,365.170013427734,362.410003662109,364.570007324219,36484600,355.103668212891,2021-07-30
366.279998779297,366.880004882812,363.869995117188,364.600006103516,27334100,355.132904052734,2021-08-02
365.279998779297,366.929992675781,362,366.809997558594,35558500,357.285491943359,2021-08-03
366.769989013672,368.320007324219,365.630004882812,367.339996337891,29602200,357.8017578125,2021-08-04
368.179992675781,369.910003662109,367.450012207031,369.670013427734,21443900,360.071258544922,2021-08-05
368.369995117188,369.369995117188,366.910003662109,368.049987792969,33332100,358.493286132812,2021-08-06
368.519989013672,369.269989013672,367.390014648438,368.730010986328,25960200,359.155639648438,2021-08-09
369.260009765625,369.559997558594,365.619995117188,366.839996337891,35130800,357.314727783203,2021-08-10
368.140014648438,368.649993896484,364.839996337891,366.209991455078,34249800,356.701019287109,2021-08-11
365.690002441406,367.899993896484,364.299987792969,367.529998779297,25969200,357.98681640625,2021-08-12
367.890014648438,369.160003662109,367.380004882812,368.820007324219,19336200,359.243347167969,2021-08-13
367.670013427734,369.019989013672,363.700012207031,368.980010986328,34856900,359.399169921875,2021-08-16
366.149993896484,367.149993896484,363.230010986328,365.730010986328,44793900,356.233581542969,2021-08-17
365.179992675781,366.619995117188,361.869995117188,362.209991455078,38541900,352.804901123047,2021-08-18
360.220001220703,365.679992675781,359.959991455078,363.959991455078,48499400,354.509460449219,2021-08-19
365.059997558594,368.140014648438,364.739990234375,367.730010986328,39486000,358.181610107422,2021-08-20
368.799987792969,373.940002441406,368.790008544922,373.230010986328,34034700,363.538787841797,2021-08-23
373.839996337891,374.989990234375,373.359985351562,374.369995117188,21732900,364.649108886719,2021-08-24
374.630004882812,375.390014648438,373.859985351562,374.799987792969,20441900,365.067993164062,2021-08-25
373.920013427734,374.619995117188,371.970001220703,372.420013427734,29133300,362.749786376953,2021-08-26
373.070007324219,376.559997558594,372.570007324219,376.040008544922,27104700,366.275817871094,2021-08-27
376.850006103516,380.760009765625,376.829986572266,380.260009765625,27295700,370.386199951172,2021-08-30
380.510009765625,380.579986572266,378.359985351562,379.950012207031,29628200,370.084320068359,2021-08-31
381.040008544922,382.709991455078,380.369995117188,380.579986572266,28138300,370.697937011719,2021-09-01
381.970001220703,382.309997558594,379.149993896484,380.399993896484,25453400,370.522644042969,2021-09-02
379.220001220703,381.980010986328,379.200012207031,381.570007324219,24605400,371.662292480469,2021-09-03
381.679992675781,382.779998779297,380.489990234375,382.109985351562,23970200,372.188201904297,2021-09-07
381.929992675781,381.929992675781,378.450012207031,380.779998779297,32949200,370.892700195312,2021-09-08
381.010009765625,382.149993896484,379.220001220703,379.470001220703,29399000,369.616760253906,2021-09-09
381.230010986328,381.970001220703,376.25,376.589996337891,40249400,366.811462402344,2021-09-10
378.989990234375,379.429992675781,374.220001220703,376.329986572266,48741800,366.558288574219,2021-09-13
377.859985351562,378.609985351562,374.279998779297,375.260009765625,41826600,365.516143798828,2021-09-14
375.730010986328,378.410003662109,373.369995117188,378.049987792969,34097900,368.233581542969,2021-09-15
376.679992675781,378.899993896484,374.700012207031,378.309997558594,35193100,368.486938476562,2021-09-16
377.820007324219,377.869995117188,372.760009765625,373.829986572266,60912300,364.123138427734,2021-09-17
367.459991455078,369.25,360.929992675781,365.700012207031,76203200,356.599182128906,2021-09-20
367.579986572266,368.809997558594,364.989990234375,366.149993896484,41927500,357.037994384766,2021-09-21
367.089996337891,371.070007324219,365.959991455078,369.570007324219,46972900,360.372955322266,2021-09-22
370.760009765625,374.040008544922,370.100006103516,372.980010986328,44652000,363.698059082031,2021-09-23
370.649993896484,373.760009765625,370.269989013672,373.329986572266,36056800,364.039337158203,2021-09-24
370.200012207031,371.25,367.730010986328,370.350006103516,43338100,361.133544921875,2021-09-27
365.670013427734,370.299987792969,359.350006103516,359.869995117188,97701600,350.914337158203,2021-09-28
361.170013427734,363.369995117188,358.640014648438,359.279998779297,58076600,350.338958740234,2021-09-29
360.970001220703,362.679992675781,357.100006103516,357.959991455078,61384600,349.051849365234,2021-09-30
358.600006103516,361.25,354.380004882812,360.179992675781,56375500,351.216583251953,2021-10-01
358.519989013672,358.859985351562,350.320007324219,352.619995117188,76766000,343.844787597656,2021-10-04
353.709991455078,359.690002441406,353.480010986328,357.380004882812,47232900,348.486267089844,2021-10-05
354.079986572266,359.950012207031,353.149993896484,359.670013427734,56806500,350.71923828125,2021-10-06
362.799987792969,365.690002441406,362.25,362.970001220703,39411200,353.937164306641,2021-10-07
364.079986572266,364.320007324219,360.609985351562,361.160003662109,41822300,352.172241210938,2021-10-08
359.579986572266,363.200012207031,358.299987792969,358.390014648438,34847200,349.47119140625,2021-10-11
359.880004882812,360.329986572266,356.480010986328,357.140014648438,43905100,348.252258300781,2021-10-12
359.510009765625,360.690002441406,357.429992675781,360,40120800,351.041076660156,2021-10-13
363.690002441406,366.850006103516,363.010009765625,366.630004882812,43433900,357.506134033203,2021-10-14
367.880004882812,369.059997558594,366.820007324219,368.940002441406,40419900,359.758636474609,2021-10-15
367.609985351562,372.869995117188,366.989990234375,372.649993896484,34513500,363.376312255859,2021-10-18
373.75,375.519989013672,372.700012207031,375.470001220703,29091000,366.126068115234,2021-10-19
375.940002441406,376.570007324219,373.459991455078,374.980010986328,31390300,365.648284912109,2021-10-20
374.160003662109,377.470001220703,373.850006103516,377.269989013672,25469300,367.88134765625,2021-10-21
375.980010986328,376.970001220703,372.390014648438,374.100006103516,36275800,364.790191650391,2021-10-22
375.559997558594,378.869995117188,373.559997558594,377.929992675781,32597800,368.524871826172,2021-10-25
380.230010986328,382.709991455078,377.910003662109,379.119995117188,47191300,369.685272216797,2021-10-26
379.579986572266,383.149993896484,379.309997558594,380,45760500,370.543426513672,2021-10-27
381.950012207031,384.480010986328,381.160003662109,384.220001220703,38007000,374.658294677734,2021-10-28
381.059997558594,386.279998779297,380.700012207031,386.109985351562,37310100,376.501281738281,2021-10-29
386.559997558594,387.559997558594,384.420013427734,387.429992675781,30765300,377.788421630859,2021-11-01
386.799987792969,389.540008544922,386.75,389.049987792969,25135300,379.3681640625,2021-11-02
389.549987792969,393.609985351562,388.480010986328,393.179992675781,33748900,383.395324707031,2021-11-03
394.480010986328,399.200012207031,393.920013427734,398.220001220703,40265300,388.309967041016,2021-11-04
400.040008544922,400.989990234375,397.160003662109,398.600006103516,43383800,388.680511474609,2021-11-05
398.570007324219,399.619995117188,397.399993896484,398.059997558594,29256300,388.153869628906,2021-11-08
399.160003662109,399.570007324219,393.920013427734,395.320007324219,50490700,385.482055664062,2021-11-09
392.470001220703,395.359985351562,387.529998779297,389.510009765625,54937400,379.816650390625,2021-11-10
392.570007324219,392.75,390.239990234375,390.589996337891,32243000,380.869873046875,2021-11-11
391.769989013672,395.25,390.130004882812,394.700012207031,34730600,384.877502441406,2021-11-12
395.910003662109,396.239990234375,392.100006103516,394.609985351562,33716900,384.789794921875,2021-11-15
393.859985351562,397.929992675781,393.660003662109,397.420013427734,27872900,387.529846191406,2021-11-16
397.75,399.720001220703,396.640014648438,397.630004882812,28703300,387.734649658203,2021-11-17
399.730010986328,402.269989013672,397.450012207031,401.75,45721500,391.752105712891,2021-11-18
403.429992675781,405.299987792969,402.579986572266,403.989990234375,45191700,393.936431884766,2021-11-19
405.570007324219,408.709991455078,399.190002441406,399.299987792969,61715400,389.363037109375,2021-11-22
398.109985351562,400.230010986328,392.920013427734,397.480010986328,70098700,387.588287353516,2021-11-23
394.929992675781,399.049987792969,392.540008544922,398.760009765625,46954400,388.83642578125,2021-11-24
396.109985351562,397.540008544922,389.769989013672,391.200012207031,51533300,381.464721679688,2021-11-26
395.890014648438,400.730010986328,395.140014648438,399.690002441406,54447100,389.743377685547,2021-11-29
398.779998779297,401.190002441406,391.75,393.820007324219,81332700,384.019439697266,2021-11-30
398.279998779297,400.480010986328,386.640014648438,387.119995117188,77766500,377.486206054688,2021-12-01
385.799987792969,391.739990234375,384.339996337891,389.910003662109,84416600,380.206756591797,2021-12-02
391.309997558594,392.339996337891,378.899993896484,383.130004882812,105349100,373.595489501953,2021-12-03
383.630004882812,387.600006103516,379.299987792969,386.200012207031,67588800,376.589050292969,2021-12-06
393.029998779297,398.459991455078,392.989990234375,397.829986572266,56005300,387.929595947266,2021-12-07
398.170013427734,399.820007324219,396.220001220703,399.609985351562,39204000,389.665283203125,2021-12-08
398.350006103516,400.200012207031,393.529998779297,393.730010986328,49973700,383.931701660156,2021-12-09
396.619995117188,398.279998779297,393.359985351562,398.010009765625,52545800,388.105163574219,2021-12-10
398,398.329986572266,391.880004882812,392.260009765625,50166400,382.498260498047,2021-12-13
387.299987792969,390.089996337891,383.630004882812,388.200012207031,75199200,378.539306640625,2021-12-14
387.940002441406,397.420013427734,383.880004882812,397.049987792969,73858000,387.169067382812,2021-12-15
398.040008544922,398.480010986328,385.209991455078,386.839996337891,82591400,377.213104248047,2021-12-16
383.329986572266,389.190002441406,381.769989013672,384.910003662109,80492500,375.331237792969,2021-12-17
379.570007324219,381.5,377.470001220703,380.690002441406,65336800,371.690277099609,2021-12-20
384.049987792969,389.529998779297,380.200012207031,389.209991455078,48899500,380.008941650391,2021-12-21
388.910003662109,394.160003662109,388.230010986328,393.950012207031,37042200,384.636840820312,2021-12-22
394.309997558594,398.429992675781,394.140014648438,396.920013427734,29595500,387.536651611328,2021-12-23
398.25,403.480010986328,398.220001220703,403.480010986328,32820700,393.941528320312,2021-12-27
404.399993896484,404.579986572266,400.709991455078,401.609985351562,33113700,392.115753173828,2021-12-28
401.75,403.049987792969,399.109985351562,401.549987792969,32248500,392.057159423828,2021-12-29
401.329986572266,403.570007324219,399.75,400.350006103516,23850100,390.885559082031,2021-12-30
399.660003662109,401.059997558594,397.339996337891,397.850006103516,34752900,388.444641113281,2021-12-31
399.049987792969,401.940002441406,396.880004882812,401.679992675781,40575900,392.184051513672,2022-01-03
402.239990234375,402.279998779297,393.290008544922,396.470001220703,58027200,387.097259521484,2022-01-04
394.739990234375,395.890014648438,384.029998779297,384.290008544922,75739800,375.205169677734,2022-01-05
382.420013427734,387.350006103516,380.130004882812,384.019989013672,70814300,374.941589355469,2022-01-06
384.029998779297,385.760009765625,378.040008544922,379.859985351562,72652300,370.879913330078,2022-01-07
374.820007324219,380.640014648438,369.309997558594,380.109985351562,91770500,371.1240234375,2022-01-10
379.359985351562,385.989990234375,377.220001220703,385.820007324219,68295700,376.699035644531,2022-01-11
388.459991455078,390.200012207031,385.010009765625,387.350006103516,54576400,378.192840576172,2022-01-12
388.769989013672,389.470001220703,376.700012207031,377.660003662109,77994000,368.731994628906,2022-01-13
375.070007324219,380.350006103516,374.859985351562,380.010009765625,80121200,371.026336669922,2022-01-14
374.040008544922,376.220001220703,369.769989013672,370.549987792969,75450900,361.790008544922,2022-01-18
372.149993896484,374.690002441406,366.209991455078,366.480010986328,81791500,357.816253662109,2022-01-19
369.790008544922,373.869995117188,361.170013427734,361.720001220703,88610700,353.168762207031,2022-01-20
359.470001220703,362.179992675781,351.399993896484,351.690002441406,143388900,343.375915527344,2022-01-21
345.910003662109,353.980010986328,334.149993896484,353.299987792969,198685800,344.947814941406,2022-01-24
346.670013427734,351.029998779297,341.679992675781,345.109985351562,124398400,336.951385498047,2022-01-25
352.910003662109,356.880004882812,340.779998779297,344.570007324219,146559500,336.424224853516,2022-01-26
349.399993896484,351.269989013672,340.049987792969,341.100006103516,95255700,333.036254882812,2022-01-27
343.029998779297,352.019989013672,337.950012207031,351.799987792969,108167900,343.483276367188,2022-01-28
353.200012207031,363.649993896484,351.519989013672,363.049987792969,94326400,354.467315673828,2022-01-31
364.429992675781,366.190002441406,359.140014648438,365.519989013672,74433000,356.878967285156,2022-02-01
369.760009765625,370.100006103516,364.290008544922,368.489990234375,78777100,359.778747558594,2022-02-02
358.529998779297,361.929992675781,352.459991455078,353.549987792969,95384800,345.191833496094,2022-02-03
354.079986572266,361.399993896484,351.970001220703,358.010009765625,86318300,349.546508789062,2022-02-04
358.619995117188,361.049987792969,353.839996337891,355.130004882812,58198100,346.734588623047,2022-02-07
353.959991455078,360.239990234375,352.799987792969,359.119995117188,64720900,350.630249023438,2022-02-08
363.760009765625,366.809997558594,362.119995117188,366.730010986328,55766400,358.060333251953,2022-02-09
359.519989013672,366.489990234375,356.540008544922,358.429992675781,112468500,349.95654296875,2022-02-10
358.429992675781,360.070007324219,345.799987792969,347.059997558594,101569100,338.855377197266,2022-02-11
346.489990234375,350.980010986328,343.890014648438,347.489990234375,80254400,339.275146484375,2022-02-14
352.910003662109,356.369995117188,351.820007324219,356.130004882812,55128800,347.710876464844,2022-02-15
353.820007324219,357.089996337891,350.709991455078,356.040008544922,58947100,347.623107910156,2022-02-16
352.739990234375,353.459991455078,345.019989013672,345.450012207031,61801400,337.283477783203,2022-02-17
346.410003662109,346.809997558594,339.140014648438,341.510009765625,80001500,333.436584472656,2022-02-18
338.489990234375,344.040008544922,334.350006103516,338.079986572266,85967100,330.087677001953,2022-02-22
341.320007324219,342.179992675781,329.100006103516,329.420013427734,86215400,321.632385253906,2022-02-23
318.839996337891,341.040008544922,318.260009765625,340.489990234375,130614100,332.440612792969,2022-02-24
341.309997558594,345.980010986328,337.390014648438,345.769989013672,78842100,337.595825195312,2022-02-25
342.510009765625,348.540008544922,341.320007324219,346.799987792969,77515500,338.601501464844,2022-02-28
345.75,348.079986572266,338.899993896484,341.489990234375,67407000,333.417053222656,2022-03-01
343.079986572266,348.589996337891,340.239990234375,347.220001220703,70609000,339.011566162109,2022-03-02
349.929992675781,350.040008544922,340.350006103516,342.260009765625,71089400,334.168792724609,2022-03-03
339.839996337891,341.309997558594,334.920013427734,337.299987792969,76936300,329.326019287109,2022-03-04
337.290008544922,338.480010986328,324.649993896484,324.859985351562,89933800,317.180145263672,2022-03-07
324.049987792969,333.209991455078,319.940002441406,323.350006103516,116153900,315.705810546875,2022-03-08
331.75,336.380004882812,329.089996337891,334.989990234375,64723400,327.070648193359,2022-03-09
330.820007324219,332.510009765625,326.709991455078,331.269989013672,69362700,323.438568115234,2022-03-10
334.320007324219,334.640014648438,323.899993896484,324.399993896484,66228400,316.731079101562,2022-03-11
323.130004882812,326.589996337891,317.450012207031,318.170013427734,79802600,310.648345947266,2022-03-14
320.880004882812,328.950012207031,319.230010986328,328.149993896484,76471000,320.392395019531,2022-03-15
332.170013427734,340.440002441406,328.399993896484,340.320007324219,105243000,332.274719238281,2022-03-16
338.369995117188,344.5,337.040008544922,344.440002441406,67810000,336.297271728516,2022-03-17
342.739990234375,351.790008544922,341.549987792969,351.489990234375,85446300,343.180633544922,2022-03-18
350.200012207031,352.480010986328,345.579986572266,350.079986572266,73799100,342.226531982422,2022-03-21
350.589996337891,357.850006103516,350.200012207031,356.959991455078,63345900,348.952178955078,2022-03-22
354.010009765625,357.660003662109,351.769989013672,351.829986572266,70615500,343.937225341797,2022-03-23
353.799987792969,359.700012207031,351.589996337891,359.649993896484,53555300,351.581848144531,2022-03-24
359.589996337891,360.670013427734,354.940002441406,359.350006103516,57584200,351.288543701172,2022-03-25
359.339996337891,365.010009765625,358.070007324219,364.910003662109,56833900,356.723846435547,2022-03-28
368.899993896484,371.829986572266,366.059997558594,371.190002441406,68073000,362.862976074219,2022-03-29
369.279998779297,370.980010986328,365.570007324219,367.089996337891,68757700,358.854888916016,2022-03-30
367.239990234375,367.600006103516,361.679992675781,362.540008544922,67011400,354.406982421875,2022-03-31
362.809997558594,363.609985351562,358.589996337891,361.850006103516,54527800,353.732452392578,2022-04-01
362.709991455078,369.309997558594,362.440002441406,369.299987792969,45950200,361.015289306641,2022-04-04
367.809997558594,368.540008544922,359.929992675781,361.100006103516,62738700,352.999267578125,2022-04-05
355.649993896484,356.779998779297,350.559997558594,353.260009765625,90077100,345.335235595703,2022-04-06
352.239990234375,356.350006103516,348.690002441406,354.100006103516,63777400,346.156311035156,2022-04-07
352.320007324219,353.089996337891,348.5,349.149993896484,61956100,341.317291259766,2022-04-08
344.809997558594,345.75,340.540008544922,340.890014648438,66107400,333.242736816406,2022-04-11
345.760009765625,347.690002441406,338.040008544922,339.450012207031,72790200,331.835021972656,2022-04-12
339.799987792969,347.429992675781,339.059997558594,346.350006103516,61367800,338.580200195312,2022-04-13
346.440002441406,346.970001220703,338.209991455078,338.429992675781,73519400,330.837829589844,2022-04-14
337.350006103516,341.040008544922,335.790008544922,338.690002441406,58560600,331.092071533203,2022-04-18
338.029998779297,346.850006103516,336.980010986328,346.260009765625,56515700,338.492248535156,2022-04-19
347.089996337891,347.559997558594,339.959991455078,341.209991455078,65500000,333.555480957031,2022-04-20
345.190002441406,347.869995117188,333.200012207031,334.149993896484,75801000,326.653900146484,2022-04-21
334.309997558594,335.559997558594,324.959991455078,325.399993896484,82562100,318.100189208984,2022-04-22
323.730010986328,329.899993896484,322.429992675781,329.579986572266,101755900,322.186370849609,2022-04-25
327.470001220703,327.660003662109,316.859985351562,317.140014648438,105819600,310.025543212891,2022-04-26
317.239990234375,322.880004882812,315,316.760009765625,111204200,309.654022216797,2022-04-27
321.850006103516,329.890014648438,317.519989013672,328.010009765625,99450000,320.651672363281,2022-04-28
323.700012207031,327.230010986328,312.600006103516,313.25,91977900,306.222778320312,2022-04-29
312.829986572266,318.720001220703,309.649993896484,318.480010986328,115511800,311.335388183594,2022-05-02
318.5,321.170013427734,315.980010986328,318.820007324219,78185500,311.667816162109,2022-05-03
319.309997558594,330.290008544922,313.890014648438,329.600006103516,116083400,322.205963134766,2022-05-04
325.170013427734,325.25,309.619995117188,313,154607400,305.978302001953,2022-05-05
310.950012207031,315.089996337891,305.109985351562,309.25,139572800,302.312469482422,2022-05-06
303.480010986328,309.350006103516,295.720001220703,297.149993896484,113387300,290.48388671875,2022-05-09
304.510009765625,305.760009765625,296.570007324219,300.760009765625,124124600,294.012939453125,2022-05-10
298.440002441406,304.089996337891,290.950012207031,291.839996337891,140326100,285.293029785156,2022-05-11
287.450012207031,295.75,284.940002441406,291.149993896484,120910900,284.618499755859,2022-05-12
295.720001220703,303,294.079986572266,301.940002441406,83684900,295.166473388672,2022-05-13
300.149993896484,302.260009765625,297.130004882812,298.440002441406,59190400,291.744964599609,2022-05-16
304.450012207031,306.559997558594,300.549987792969,306.170013427734,62715300,299.301544189453,2022-05-17
301.540008544922,302.25,289.850006103516,291.140014648438,79477100,284.608795166016,2022-05-18
289.290008544922,294.390014648438,287.579986572266,289.579986572266,79920700,283.083648681641,2022-05-19
293.130004882812,293.799987792969,280.209991455078,288.679992675781,91764200,282.203948974609,2022-05-20
289.75,293.869995117188,287.290008544922,293.480010986328,63648400,286.896301269531,2022-05-23
288.130004882812,288.859985351562,282.25,287.239990234375,73491100,280.796295166016,2022-05-24
285.709991455078,293.390014648438,285.5,291.260009765625,67144500,284.72607421875,2022-05-25
290.440002441406,300.920013427734,290.149993896484,299.329986572266,59462200,292.615020751953,2022-05-26
302.540008544922,309.25,302.420013427734,309.100006103516,66985600,302.165802001953,2022-05-27
309.070007324219,311.329986572266,304.329986572266,308.279998779297,60968300,301.3642578125,2022-05-31
310.470001220703,312.649993896484,303.730010986328,306,65341700,299.135406494141,2022-06-01
304.850006103516,314.559997558594,303.399993896484,314.380004882812,59291300,307.327392578125,2022-06-02
309.029998779297,310.470001220703,304.920013427734,306.200012207031,60914700,299.330932617188,2022-06-03
310.75,312.350006103516,305.619995117188,307.220001220703,51785000,300.328002929688,2022-06-06
303.809997558594,310.670013427734,302.690002441406,309.869995117188,44900300,302.918579101562,2022-06-07
309.049987792969,311.720001220703,306.769989013672,307.640014648438,38342100,300.738586425781,2022-06-08
